user_rank,cumulative_pct
287,0.039442822845261065
288,0.03957987226445933
289,0.0397169216836576
290,0.039853971102855865
291,0.03999102052205413
292,0.0401280699412524
293,0.040265119360450664
294,0.04040216877964893
295,0.0405392181988472
296,0.040676267618045464
297,0.04081331703724373
298,0.040950366456442
299,0.041087415875640264
300,0.04122446529483853
301,0.04136151471403679
302,0.04149856413323506
303,0.04163561355243332
304,0.04177266297163159
305,0.041909712390829856
306,0.04204676181002812
307,0.04218381122922639
308,0.042320860648424656
309,0.04245791006762292
310,0.04259495948682119
311,0.042732008906019456
312,0.04286905832521772
313,0.04300610774441599
314,0.043143157163614256
315,0.04328020658281252
316,0.04341725600201079
317,0.043554305421209055
318,0.04369135484040732
319,0.04382840425960559
320,0.043965453678803855
321,0.04410250309800212
322,0.04423955251720039
323,0.044376601936398655
324,0.04451365135559692
325,0.04465070077479519
326,0.044787750193993454
327,0.04492479961319172
328,0.04506184903238999
329,0.045198898451588254
330,0.04533594787078652
331,0.04547299728998479
332,0.045610046709183054
333,0.04574709612838132
334,0.04588414554757959
335,0.046021194966777854
336,0.04615824438597611
337,0.04629529380517438
338,0.046432343224372646
339,0.04656939264357091
340,0.04670644206276918
341,0.046843491481967446
342,0.04698054090116571
343,0.04711759032036398
344,0.047254639739562246
345,0.04739168915876051
346,0.04752873857795878
347,0.047665787997157046
348,0.04780283741635531
349,0.04793988683555358
350,0.048076936254751845
351,0.04821398567395011
352,0.04835103509314838
353,0.048488084512346645
354,0.04862513393154491
355,0.04876218335074318
356,0.048899232769941445
357,0.04903628218913971
358,0.04917333160833798
359,0.049310381027536244
360,0.04944743044673451
361,0.04958447986593278
362,0.049721529285131044
363,0.04985857870432931
364,0.04999562812352758
365,0.050132677542725844
366,0.05026972696192411
367,0.05040677638112238
368,0.050543825800320644
369,0.05068087521951891
370,0.05081792463871718
371,0.05095497405791544
372,0.0510920234771137
373,0.05122907289631197
374,0.051366122315510236
375,0.0515031717347085
376,0.05164022115390677
377,0.051777270573105036
378,0.0519143199923033
379,0.05205136941150157
380,0.052188418830699836
381,0.0523254682498981
382,0.05246251766909637
383,0.052599567088294635
384,0.0527366165074929
385,0.05287366592669117
386,0.053010715345889435
387,0.0531477647650877
388,0.05328481418428597
389,0.053421863603484235
390,0.0535589130226825
391,0.05369596244188077
392,0.053833011861079035
393,0.0539700612802773
394,0.05410711069947557
395,0.054244160118673834
396,0.0543812095378721
397,0.05451825895707037
398,0.054655308376268634
399,0.0547923577954669
400,0.05492940721466517
401,0.055066456633863434
402,0.0552035060530617
403,0.05534055547225997
404,0.05547760489145823
405,0.0556146543106565
406,0.05575170372985477
407,0.055888753149053026
408,0.05602580256825129
409,0.05616285198744956
410,0.056299901406647826
411,0.05643695082584609
412,0.05657400024504436
413,0.056711049664242626
414,0.05684809908344089
415,0.05698514850263916
416,0.057122197921837425
417,0.05725924734103569
418,0.05739629676023396
419,0.057533346179432225
420,0.05767039559863049
421,0.05780744501782876
422,0.057944494437027025
423,0.05808154385622529
424,0.05821859327542356
425,0.058355642694621825
426,0.05849269211382009
427,0.05862974153301836
428,0.058766790952216624
429,0.05890384037141489
430,0.05904088979061316
431,0.059177939209811424
432,0.05931498862900969
433,0.05945203804820796
434,0.059589087467406224
435,0.05972613688660449
436,0.05986318630580276
437,0.060000235725001023
438,0.06013728514419929
439,0.06027433456339756
440,0.06041138398259582
441,0.06054843340179409
442,0.060685482820992356
443,0.060822532240190616
444,0.06095958165938888
445,0.06109663107858715
446,0.061233680497785416
447,0.06137072991698368
448,0.06150777933618195
449,0.061644828755380215
450,0.06178187817457848
451,0.06191892759377675
452,0.062055977012975015
453,0.06219302643217328
454,0.06233007585137155
455,0.062467125270569815
456,0.06260417468976809
457,0.06274122410896635
458,0.06287827352816462
459,0.06301532294736288
460,0.06315237236656114
461,0.06328942178575941
462,0.06342647120495767
463,0.06356352062415595
464,0.06370057004335421
465,0.06383761946255248
466,0.06397466888175074
467,0.06411171830094901
468,0.06424876772014727
469,0.06438581713934555
470,0.0645228665585438
471,0.06465991597774208
472,0.06479696539694034
473,0.06493401481613861
474,0.06507106423533687
475,0.06520811365453515
476,0.0653451630737334
477,0.06548221249293168
478,0.06561926191212994
479,0.06575631133132821
480,0.06589336075052647
481,0.06603041016972475
482,0.066167459588923
483,0.06630450900812128
484,0.06644155842731954
485,0.06657860784651781
486,0.06671565726571607
487,0.06685270668491435
488,0.0669897561041126
489,0.06712680552331088
490,0.06726385494250914
491,0.06740090436170741
492,0.06753795378090567
493,0.06767500320010394
494,0.0678120526193022
495,0.06794910203850048
496,0.06808615145769874
497,0.068223200876897
498,0.06836025029609527
499,0.06849729971529353
500,0.0686343491344918
501,0.06877139855369006
502,0.06890844797288834
503,0.0690454973920866
504,0.06918254681128487
505,0.06931959623048313
506,0.0694566456496814
507,0.06959369506887966
508,0.06973074448807794
509,0.0698677939072762
510,0.07000484332647447
511,0.07014189274567273
512,0.070278942164871
513,0.07041599158406926
514,0.07055304100326754
515,0.0706900904224658
516,0.07082713984166407
517,0.07096418926086233
518,0.0711012386800606
519,0.07123828809925886
520,0.07137533751845714
521,0.0715123869376554
522,0.07164943635685367
523,0.07178648577605193
524,0.0719235351952502
525,0.07206058461444846
526,0.07219763403364673
527,0.072334683452845
528,0.07247173287204327
529,0.07260878229124153
530,0.0727458317104398
531,0.07288288112963806
532,0.07301993054883632
533,0.0731569799680346
534,0.07329402938723285
535,0.07343107880643113
536,0.07356812822562939
537,0.07370517764482766
538,0.07384222706402592
539,0.0739792764832242
540,0.07411632590242245
541,0.07425337532162073
542,0.07439042474081899
543,0.07452747416001726
544,0.07466452357921552
545,0.07480157299841379
546,0.07493862241761205
547,0.07507567183681033
548,0.07521272125600859
549,0.07534977067520686
550,0.07548682009440512
551,0.07562386951360339
552,0.07576091893280165
553,0.07589796835199993
554,0.07603501777119819
555,0.07617206719039646
556,0.07630911660959472
557,0.07644616602879299
558,0.07658321544799125
559,0.07672026486718952
560,0.07685731428638778
561,0.07699436370558606
562,0.07713141312478432
563,0.07726846254398259
564,0.07740551196318085
565,0.07754256138237912
566,0.07767961080157738
567,0.07781666022077564
568,0.07795370963997392
569,0.07809075905917218
570,0.07822780847837045
571,0.07836485789756871
572,0.07850190731676698
573,0.07863895673596524
574,0.07877600615516352
575,0.07891305557436178
576,0.07905010499356005
577,0.07918715441275831
578,0.07932420383195658
579,0.07946125325115484
580,0.07959830267035312
581,0.07973535208955138
582,0.07987240150874965
583,0.08000945092794791
584,0.08014650034714618
585,0.08028354976634444
586,0.08042059918554272
587,0.08055764860474098
588,0.08069469802393925
589,0.08083174744313751
590,0.08096879686233578
591,0.08110584628153404
592,0.08124289570073231
593,0.08137994511993057
594,0.08151699453912885
595,0.08165404395832711
596,0.08179109337752538
597,0.08192814279672364
598,0.08206519221592191
599,0.08220224163512017
600,0.08233929105431845
601,0.08247634047351671
602,0.08261338989271497
603,0.08275043931191324
604,0.0828874887311115
605,0.08302453815030977
606,0.08316158756950803
607,0.0832986369887063
608,0.08343568640790457
609,0.08357273582710284
610,0.0837097852463011
611,0.08384683466549937
612,0.08398388408469763
613,0.0841209335038959
614,0.08425798292309417
615,0.08439503234229244
616,0.0845320817614907
617,0.08466913118068897
618,0.08480618059988723
619,0.0849432300190855
620,0.08508027943828377
621,0.08521732885748204
622,0.0853543782766803
623,0.08549142769587857
624,0.08562847711507683
625,0.0857655265342751
626,0.08590257595347336
627,0.08603962537267164
628,0.0861766747918699
629,0.08631372421106817
630,0.08645077363026643
631,0.0865878230494647
632,0.08672487246866296
633,0.08686192188786124
634,0.0869989713070595
635,0.08713602072625777
636,0.08727307014545603
637,0.0874101195646543
638,0.08754716898385256
639,0.08768421840305082
640,0.0878212678222491
641,0.08795831724144736
642,0.08809536666064563
643,0.08823241607984389
644,0.08836946549904216
645,0.08850651491824042
646,0.0886435643374387
647,0.08878061375663696
648,0.08891766317583523
649,0.08905471259503349
650,0.08919176201423176
651,0.08932881143343002
652,0.0894658608526283
653,0.08960291027182656
654,0.08973995969102483
655,0.08987700911022309
656,0.09001405852942136
657,0.09015110794861962
658,0.0902881573678179
659,0.09042520678701615
660,0.09056225620621443
661,0.09069930562541269
662,0.09083635504461096
663,0.09097340446380922
664,0.0911104538830075
665,0.09124750330220575
666,0.09138455272140403
667,0.09152160214060229
668,0.09165865155980056
669,0.09179570097899882
670,0.0919327503981971
671,0.09206979981739535
672,0.09220684923659363
673,0.09234389865579189
674,0.09248094807499015
675,0.09261799749418842
676,0.09275504691338668
677,0.09289209633258495
678,0.09302914575178321
679,0.09316619517098149
680,0.09330324459017975
681,0.09344029400937802
682,0.09357734342857628
683,0.09371439284777455
684,0.09385144226697281
685,0.09398849168617109
686,0.09412554110536935
687,0.09426259052456762
688,0.09439963994376588
689,0.09453668936296415
690,0.09467373878216241
691,0.09481078820136069
692,0.09494783762055894
693,0.09508488703975722
694,0.09522193645895548
695,0.09535898587815375
696,0.09549603529735201
697,0.09563308471655028
698,0.09577013413574854
699,0.09590718355494682
700,0.09604423297414508
701,0.09618128239334335
702,0.09631833181254161
703,0.09645538123173988
704,0.09659243065093814
705,0.09672948007013642
706,0.09686652948933468
707,0.09700357890853295
708,0.09714062832773121
709,0.09727767774692947
710,0.09741472716612774
711,0.097551776585326
712,0.09768882600452428
713,0.09782587542372254
714,0.09796292484292081
715,0.09809997426211907
716,0.09823702368131734
717,0.0983740731005156
718,0.09851112251971388
719,0.09864817193891214
720,0.09878522135811041
721,0.09892227077730867
722,0.09905932019650694
723,0.0991963696157052
724,0.09933341903490348
725,0.09947046845410173
726,0.09960751787330001
727,0.09974456729249827
728,0.09988161671169654
729,0.1000186661308948
730,0.10015571555009307
731,0.10029276496929133
732,0.10042981438848961
733,0.10056686380768787
734,0.10070391322688614
735,0.1008409626460844
736,0.10097801206528267
737,0.10111506148448093
738,0.10125211090367921
739,0.10138916032287747
740,0.10152620974207574
741,0.101663259161274
742,0.10180030858047227
743,0.10193735799967053
744,0.10207440741886879
745,0.10221145683806707
746,0.10234850625726533
747,0.1024855556764636
748,0.10262260509566186
749,0.10275965451486013
750,0.10289670393405839
751,0.10303375335325667
752,0.10317080277245493
753,0.1033078521916532
754,0.10344490161085146
755,0.10358195103004973
756,0.10371900044924799
757,0.10385604986844627
758,0.10399309928764452
759,0.1041301487068428
760,0.10426719812604106
761,0.10440424754523933
762,0.10454129696443759
763,0.10467834638363586
764,0.10481539580283412
765,0.1049524452220324
766,0.10508949464123066
767,0.10522654406042893
768,0.10536359347962719
769,0.10550064289882546
770,0.10563769231802372
771,0.105774741737222
772,0.10591179115642026
773,0.10604884057561853
774,0.10618588999481679
775,0.10632293941401506
776,0.10645998883321332
777,0.1065970382524116
778,0.10673408767160986
779,0.10687113709080812
780,0.10700818651000639
781,0.10714523592920465
782,0.10728228534840292
783,0.10741933476760118
784,0.10755638418679946
785,0.10769343360599772
786,0.10783048302519599
787,0.10796753244439425
788,0.10810458186359252
789,0.10824163128279078
790,0.10837868070198906
791,0.10851573012118731
792,0.10865277954038559
793,0.10878982895958385
794,0.10892687837878212
795,0.10906392779798038
796,0.10920097721717865
797,0.10933802663637691
798,0.10947507605557519
799,0.10961212547477345
800,0.10974917489397172
801,0.10988622431316998
802,0.11002327373236825
803,0.11016032315156651
804,0.11029737257076479
805,0.11043442198996305
806,0.11057147140916132
807,0.11070852082835958
808,0.11084557024755785
809,0.11098261966675611
810,0.11111966908595439
811,0.11125671850515265
812,0.11139376792435092
813,0.11153081734354918
814,0.11166786676274745
815,0.11180491618194571
816,0.11194196560114397
817,0.11207901502034225
818,0.1122160644395405
819,0.11235311385873878
820,0.11249016327793704
821,0.11262721269713531
822,0.11276426211633357
823,0.11290131153553185
824,0.1130383609547301
825,0.11317541037392838
826,0.11331245979312664
827,0.11344950921232491
828,0.11358655863152317
829,0.11372360805072144
830,0.1138606574699197
831,0.11399770688911798
832,0.11413475630831624
833,0.11427180572751451
834,0.11440885514671277
835,0.11454590456591104
836,0.1146829539851093
837,0.11482000340430758
838,0.11495705282350584
839,0.11509410224270411
840,0.11523115166190237
841,0.11536820108110064
842,0.1155052505002989
843,0.11564229991949718
844,0.11577934933869544
845,0.11591639875789371
846,0.11605344817709197
847,0.11619049759629024
848,0.1163275470154885
849,0.11646459643468678
850,0.11660164585388504
851,0.1167386952730833
852,0.11687574469228157
853,0.11701279411147983
854,0.1171498435306781
855,0.11728689294987636
856,0.11742394236907464
857,0.1175609917882729
858,0.11769804120747117
859,0.11783509062666943
860,0.1179721400458677
861,0.11810918946506596
862,0.11824623888426423
863,0.1183832883034625
864,0.11852033772266077
865,0.11865738714185903
866,0.1187944365610573
867,0.11893148598025556
868,0.11906853539945383
869,0.1192055848186521
870,0.11934263423785037
871,0.11947968365704863
872,0.1196167330762469
873,0.11975378249544516
874,0.11989083191464343
875,0.1200278813338417
876,0.12016493075303997
877,0.12030198017223823
878,0.1204390295914365
879,0.12057607901063476
880,0.12071312842983303
881,0.12085017784903129
882,0.12098722726822957
883,0.12112427668742783
884,0.1212613261066261
885,0.12139837552582436
886,0.12153542494502262
887,0.12167247436422089
888,0.12180952378341915
889,0.12194657320261743
890,0.12208362262181569
891,0.12222067204101396
892,0.12235772146021222
893,0.12249477087941049
894,0.12263182029860875
895,0.12276886971780702
896,0.12290591913700528
897,0.12304296855620356
898,0.12318001797540182
899,0.12331706739460009
900,0.12345411681379835
901,0.12359116623299662
902,0.12372821565219488
903,0.12386526507139316
904,0.12400231449059142
905,0.12413936390978969
906,0.12427641332898795
907,0.12441346274818622
908,0.12455051216738448
909,0.12468756158658276
910,0.12482461100578102
911,0.12496166042497929
912,0.12509870984417756
913,0.12523575926337582
914,0.12537280868257408
915,0.12550985810177234
916,0.12564690752097063
917,0.1257839569401689
918,0.12592100635936715
919,0.1260580557785654
920,0.1261951051977637
921,0.12633215461696196
922,0.12646920403616022
923,0.12660625345535848
924,0.12674330287455673
925,0.12688035229375502
926,0.12701740171295328
927,0.12715445113215154
928,0.1272915005513498
929,0.1274285499705481
930,0.12756559938974635
931,0.1277026488089446
932,0.12783969822814287
933,0.12797674764734115
934,0.12811379706653941
935,0.12825084648573767
936,0.12838789590493593
937,0.12852494532413422
938,0.12866199474333248
939,0.12879904416253074
940,0.128936093581729
941,0.1290731430009273
942,0.12921019242012555
943,0.1293472418393238
944,0.12948429125852207
945,0.12962134067772035
946,0.1297583900969186
947,0.12989543951611687
948,0.13003248893531513
949,0.13016953835451342
950,0.13030658777371168
951,0.13044363719290994
952,0.1305806866121082
953,0.1307177360313065
954,0.13085478545050475
955,0.130991834869703
956,0.13112888428890127
957,0.13126593370809952
958,0.1314029831272978
959,0.13154003254649607
960,0.13167708196569433
961,0.1318141313848926
962,0.13195118080409088
963,0.13208823022328914
964,0.1322252796424874
965,0.13236232906168566
966,0.13249937848088394
967,0.1326364279000822
968,0.13277347731928046
969,0.13291052673847872
970,0.133047576157677
971,0.13318462557687527
972,0.13332167499607353
973,0.1334587244152718
974,0.13359577383447008
975,0.13373282325366834
976,0.1338698726728666
977,0.13400692209206486
978,0.13414397151126314
979,0.1342810209304614
980,0.13441807034965966
981,0.13455511976885792
982,0.1346921691880562
983,0.13482921860725447
984,0.13496626802645273
985,0.135103317445651
986,0.13524036686484928
987,0.13537741628404754
988,0.1355144657032458
989,0.13565151512244406
990,0.13578856454164234
991,0.1359256139608406
992,0.13606266338003886
993,0.13619971279923712
994,0.13633676221843538
995,0.13647381163763367
996,0.13661086105683193
997,0.1367479104760302
998,0.13688495989522845
999,0.13702200931442673
1000,0.137159058733625
1001,0.13729610815282325
1002,0.1374331575720215
1003,0.1375702069912198
1004,0.13770725641041806
1005,0.13784430582961632
1006,0.13798135524881458
1007,0.13811840466801287
1008,0.13825545408721113
1009,0.1383925035064094
1010,0.13852955292560765
1011,0.13866660234480593
1012,0.1388036517640042
1013,0.13894070118320245
1014,0.1390777506024007
1015,0.139214800021599
1016,0.13935184944079726
1017,0.13948889885999552
1018,0.13962594827919378
1019,0.13976299769839207
1020,0.13990004711759033
1021,0.14003709653678859
1022,0.14017414595598685
1023,0.14031119537518513
1024,0.1404482447943834
1025,0.14058529421358165
1026,0.1407223436327799
1027,0.14085939305197817
1028,0.14099644247117646
1029,0.14113349189037472
1030,0.14127054130957298
1031,0.14140759072877124
1032,0.14154464014796952
1033,0.14168168956716778
1034,0.14181873898636604
1035,0.1419557884055643
1036,0.1420928378247626
1037,0.14222988724396085
1038,0.1423669366631591
1039,0.14250398608235737
1040,0.14264103550155566
1041,0.14277808492075392
1042,0.14291513433995218
1043,0.14305218375915044
1044,0.14318923317834872
1045,0.14332628259754698
1046,0.14346333201674524
1047,0.1436003814359435
1048,0.1437374308551418
1049,0.14387448027434005
1050,0.1440115296935383
1051,0.14414857911273657
1052,0.14428562853193486
1053,0.14442267795113312
1054,0.14455972737033138
1055,0.14469677678952964
1056,0.14483382620872792
1057,0.14497087562792618
1058,0.14510792504712444
1059,0.1452449744663227
1060,0.145382023885521
1061,0.14551907330471925
1062,0.1456561227239175
1063,0.14579317214311577
1064,0.14593022156231403
1065,0.14606727098151231
1066,0.14620432040071057
1067,0.14634136981990883
1068,0.1464784192391071
1069,0.14661546865830538
1070,0.14675251807750364
1071,0.1468895674967019
1072,0.14702661691590016
1073,0.14716366633509845
1074,0.1473007157542967
1075,0.14743776517349497
1076,0.14757481459269323
1077,0.1477118640118915
1078,0.14784891343108977
1079,0.14798596285028803
1080,0.1481230122694863
1081,0.14826006168868458
1082,0.14839711110788284
1083,0.1485341605270811
1084,0.14867120994627936
1085,0.14880825936547765
1086,0.1489453087846759
1087,0.14908235820387417
1088,0.14921940762307243
1089,0.1493564570422707
1090,0.14949350646146897
1091,0.14963055588066723
1092,0.1497676052998655
1093,0.14990465471906378
1094,0.15004170413826204
1095,0.1501787535574603
1096,0.15031580297665856
1097,0.15045285239585685
1098,0.1505899018150551
1099,0.15072695123425336
1100,0.15086400065345162
1101,0.15100105007264988
1102,0.15113809949184817
1103,0.15127514891104643
1104,0.1514121983302447
1105,0.15154924774944295
1106,0.15168629716864124
1107,0.1518233465878395
1108,0.15196039600703776
1109,0.15209744542623602
1110,0.1522344948454343
1111,0.15237154426463256
1112,0.15250859368383082
1113,0.15264564310302908
1114,0.15278269252222737
1115,0.15291974194142563
1116,0.1530567913606239
1117,0.15319384077982215
1118,0.15333089019902044
1119,0.1534679396182187
1120,0.15360498903741696
1121,0.15374203845661522
1122,0.1538790878758135
1123,0.15401613729501176
1124,0.15415318671421002
1125,0.15429023613340828
1126,0.15442728555260657
1127,0.15456433497180483
1128,0.1547013843910031
1129,0.15483843381020135
1130,0.15497548322939964
1131,0.1551125326485979
1132,0.15524958206779615
1133,0.15538663148699441
1134,0.15552368090619267
1135,0.15566073032539096
1136,0.15579777974458922
1137,0.15593482916378748
1138,0.15607187858298574
1139,0.15620892800218403
1140,0.1563459774213823
1141,0.15648302684058055
1142,0.1566200762597788
1143,0.1567571256789771
1144,0.15689417509817535
1145,0.1570312245173736
1146,0.15716827393657187
1147,0.15730532335577016
1148,0.15744237277496842
1149,0.15757942219416668
1150,0.15771647161336494
1151,0.15785352103256323
1152,0.1579905704517615
1153,0.15812761987095975
1154,0.158264669290158
1155,0.1584017187093563
1156,0.15853876812855455
1157,0.1586758175477528
1158,0.15881286696695107
1159,0.15894991638614936
1160,0.15908696580534762
1161,0.15922401522454588
1162,0.15936106464374414
1163,0.15949811406294243
1164,0.15963516348214069
1165,0.15977221290133894
1166,0.1599092623205372
1167,0.1600463117397355
1168,0.16018336115893375
1169,0.160320410578132
1170,0.16045745999733027
1171,0.16059450941652853
1172,0.16073155883572682
1173,0.16086860825492508
1174,0.16100565767412334
1175,0.1611427070933216
1176,0.16127975651251988
1177,0.16141680593171814
1178,0.1615538553509164
1179,0.16169090477011466
1180,0.16182795418931295
1181,0.1619650036085112
1182,0.16210205302770947
1183,0.16223910244690773
1184,0.16237615186610602
1185,0.16251320128530428
1186,0.16265025070450254
1187,0.1627873001237008
1188,0.16292434954289908
1189,0.16306139896209734
1190,0.1631984483812956
1191,0.16333549780049386
1192,0.16347254721969215
1193,0.1636095966388904
1194,0.16374664605808867
1195,0.16388369547728693
1196,0.16402074489648522
1197,0.16415779431568348
1198,0.16429484373488173
1199,0.16443189315408
1200,0.16456894257327828
1201,0.16470599199247654
1202,0.1648430414116748
1203,0.16498009083087306
1204,0.16511714025007135
1205,0.1652541896692696
1206,0.16539123908846787
1207,0.16552828850766613
1208,0.1656653379268644
1209,0.16580238734606267
1210,0.16593943676526093
1211,0.1660764861844592
1212,0.16621353560365745
1213,0.16635058502285574
1214,0.166487634442054
1215,0.16662468386125226
1216,0.16676173328045052
1217,0.1668987826996488
1218,0.16703583211884707
1219,0.16717288153804533
1220,0.16730993095724359
1221,0.16744698037644187
1222,0.16758402979564013
1223,0.1677210792148384
1224,0.16785812863403665
1225,0.16799517805323494
1226,0.1681322274724332
1227,0.16826927689163146
1228,0.16840632631082972
1229,0.168543375730028
1230,0.16868042514922627
1231,0.16881747456842452
1232,0.16895452398762278
1233,0.16909157340682107
1234,0.16922862282601933
1235,0.1693656722452176
1236,0.16950272166441585
1237,0.16963977108361414
1238,0.1697768205028124
1239,0.16991386992201066
1240,0.17005091934120892
1241,0.17018796876040718
1242,0.17032501817960546
1243,0.17046206759880372
1244,0.17059911701800198
1245,0.17073616643720024
