video_rank,cumulative_pct
288,0.07921456429659797
289,0.0794886631349945
290,0.07976276197339104
291,0.08003686081178757
292,0.0803109596501841
293,0.08058505848858064
294,0.08085915732697717
295,0.0811332561653737
296,0.08140735500377023
297,0.08168145384216677
298,0.0819555526805633
299,0.08222965151895983
300,0.08250375035735637
301,0.08277784919575289
302,0.08305194803414942
303,0.08332604687254595
304,0.08360014571094249
305,0.08387424454933902
306,0.08414834338773555
307,0.08442244222613209
308,0.08469654106452862
309,0.08497063990292515
310,0.08524473874132169
311,0.08551883757971822
312,0.08579293641811475
313,0.08606703525651128
314,0.08634113409490782
315,0.08661523293330435
316,0.08688933177170088
317,0.08716343061009742
318,0.08743752944849395
319,0.08771162828689048
320,0.08798572712528702
321,0.08825982596368355
322,0.08853392480208008
323,0.08880802364047662
324,0.08908212247887315
325,0.08935622131726968
326,0.08963032015566622
327,0.08990441899406275
328,0.09017851783245928
329,0.09045261667085581
330,0.09072671550925235
331,0.09100081434764888
332,0.09127491318604541
333,0.09154901202444195
334,0.09182311086283848
335,0.09209720970123501
336,0.09237130853963153
337,0.09264540737802807
338,0.0929195062164246
339,0.09319360505482113
340,0.09346770389321767
341,0.0937418027316142
342,0.09401590157001073
343,0.09429000040840727
344,0.0945640992468038
345,0.09483819808520033
346,0.09511229692359686
347,0.0953863957619934
348,0.09566049460038993
349,0.09593459343878646
350,0.096208692277183
351,0.09648279111557953
352,0.09675688995397606
353,0.0970309887923726
354,0.09730508763076913
355,0.09757918646916566
356,0.0978532853075622
357,0.09812738414595873
358,0.09840148298435526
359,0.0986755818227518
360,0.09894968066114833
361,0.09922377949954486
362,0.0994978783379414
363,0.09977197717633793
364,0.10004607601473446
365,0.100320174853131
366,0.10059427369152753
367,0.10086837252992406
368,0.1011424713683206
369,0.10141657020671713
370,0.10169066904511366
371,0.1019647678835102
372,0.10223886672190671
373,0.10251296556030325
374,0.10278706439869978
375,0.10306116323709631
376,0.10333526207549285
377,0.10360936091388938
378,0.10388345975228591
379,0.10415755859068244
380,0.10443165742907898
381,0.10470575626747551
382,0.10497985510587204
383,0.10525395394426858
384,0.10552805278266511
385,0.10580215162106164
386,0.10607625045945818
387,0.10635034929785471
388,0.10662444813625124
389,0.10689854697464778
390,0.10717264581304431
391,0.10744674465144084
392,0.10772084348983738
393,0.10799494232823391
394,0.10826904116663044
395,0.10854314000502698
396,0.10881723884342351
397,0.10909133768182004
398,0.10936543652021657
399,0.10963953535861311
400,0.10991363419700964
401,0.11018773303540617
402,0.11046183187380271
403,0.11073593071219924
404,0.11101002955059577
405,0.1112841283889923
406,0.11155822722738884
407,0.11183232606578536
408,0.11210642490418189
409,0.11238052374257843
410,0.11265462258097496
411,0.11292872141937149
412,0.11320282025776802
413,0.11347691909616456
414,0.11375101793456109
415,0.11402511677295762
416,0.11429921561135416
417,0.11457331444975069
418,0.11484741328814722
419,0.11512151212654376
420,0.11539561096494029
421,0.11566970980333682
422,0.11594380864173336
423,0.11621790748012989
424,0.11649200631852642
425,0.11676610515692296
426,0.11704020399531949
427,0.11731430283371602
428,0.11758840167211256
429,0.11786250051050909
430,0.11813659934890562
431,0.11841069818730215
432,0.11868479702569869
433,0.11895889586409522
434,0.11923299470249175
435,0.11950709354088829
436,0.11978119237928482
437,0.12005529121768135
438,0.12032939005607789
439,0.12060348889447442
440,0.12087758773287095
441,0.12115168657126749
442,0.121425785409664
443,0.12169988424806054
444,0.12197398308645707
445,0.1222480819248536
446,0.12252218076325014
447,0.12279627960164667
448,0.1230703784400432
449,0.12334447727843974
450,0.12361857611683627
451,0.1238926749552328
452,0.12416677379362934
453,0.12444087263202587
454,0.1247149714704224
455,0.12498907030881894
456,0.12526316914721547
457,0.12553726798561202
458,0.12581136682400854
459,0.12608546566240508
460,0.1263595645008016
461,0.12663366333919812
462,0.12690776217759467
463,0.1271818610159912
464,0.12745595985438773
465,0.12773005869278425
466,0.1280041575311808
467,0.12827825636957732
468,0.12855235520797387
469,0.1288264540463704
470,0.12910055288476693
471,0.12937465172316345
472,0.12964875056156
473,0.12992284939995652
474,0.13019694823835307
475,0.13047104707674959
476,0.13074514591514613
477,0.13101924475354265
478,0.1312933435919392
479,0.13156744243033572
480,0.13184154126873227
481,0.13211564010712878
482,0.13238973894552533
483,0.13266383778392185
484,0.1329379366223184
485,0.13321203546071492
486,0.13348613429911146
487,0.13376023313750798
488,0.13403433197590453
489,0.13430843081430105
490,0.1345825296526976
491,0.13485662849109412
492,0.13513072732949066
493,0.13540482616788718
494,0.13567892500628373
495,0.13595302384468025
496,0.13622712268307677
497,0.13650122152147331
498,0.13677532035986983
499,0.13704941919826638
500,0.1373235180366629
501,0.13759761687505945
502,0.13787171571345597
503,0.1381458145518525
504,0.13841991339024903
505,0.13869401222864558
506,0.1389681110670421
507,0.13924220990543865
508,0.13951630874383517
509,0.1397904075822317
510,0.14006450642062823
511,0.14033860525902478
512,0.1406127040974213
513,0.14088680293581785
514,0.14116090177421436
515,0.1414350006126109
516,0.14170909945100743
517,0.14198319828940398
518,0.1422572971278005
519,0.14253139596619704
520,0.14280549480459356
521,0.1430795936429901
522,0.14335369248138663
523,0.14362779131978318
524,0.1439018901581797
525,0.14417598899657624
526,0.14445008783497276
527,0.1447241866733693
528,0.14499828551176583
529,0.14527238435016238
530,0.1455464831885589
531,0.14582058202695541
532,0.14609468086535196
533,0.14636877970374848
534,0.14664287854214503
535,0.14691697738054155
536,0.1471910762189381
537,0.1474651750573346
538,0.14773927389573116
539,0.14801337273412768
540,0.14828747157252423
541,0.14856157041092075
542,0.1488356692493173
543,0.1491097680877138
544,0.14938386692611036
545,0.14965796576450688
546,0.14993206460290343
547,0.15020616344129994
548,0.1504802622796965
549,0.150754361118093
550,0.15102845995648956
551,0.15130255879488608
552,0.15157665763328262
553,0.15185075647167914
554,0.1521248553100757
555,0.1523989541484722
556,0.15267305298686876
557,0.15294715182526528
558,0.15322125066366182
559,0.15349534950205834
560,0.1537694483404549
561,0.1540435471788514
562,0.15431764601724796
563,0.15459174485564448
564,0.15486584369404102
565,0.15513994253243754
566,0.15541404137083406
567,0.1556881402092306
568,0.15596223904762713
569,0.15623633788602367
570,0.1565104367244202
571,0.15678453556281674
572,0.15705863440121326
573,0.1573327332396098
574,0.15760683207800633
575,0.15788093091640287
576,0.1581550297547994
577,0.15842912859319594
578,0.15870322743159246
579,0.158977326269989
580,0.15925142510838552
581,0.15952552394678207
582,0.1597996227851786
583,0.16007372162357514
584,0.16034782046197166
585,0.1606219193003682
586,0.16089601813876472
587,0.16117011697716127
588,0.1614442158155578
589,0.16171831465395434
590,0.16199241349235086
591,0.1622665123307474
592,0.16254061116914392
593,0.16281471000754047
594,0.163088808845937
595,0.16336290768433354
596,0.16363700652273006
597,0.1639111053611266
598,0.16418520419952312
599,0.16445930303791967
600,0.1647334018763162
601,0.16500750071471273
602,0.16528159955310925
603,0.16555569839150577
604,0.16582979722990232
605,0.16610389606829884
606,0.1663779949066954
607,0.1666520937450919
608,0.16692619258348845
609,0.16720029142188497
610,0.16747439026028152
611,0.16774848909867804
612,0.16802258793707459
613,0.1682966867754711
614,0.16857078561386765
615,0.16884488445226417
616,0.16911898329066072
617,0.16939308212905724
618,0.16966718096745378
619,0.1699412798058503
620,0.17021537864424685
621,0.17048947748264337
622,0.17076357632103992
623,0.17103767515943644
624,0.17131177399783298
625,0.1715858728362295
626,0.17185997167462605
627,0.17213407051302257
628,0.17240816935141912
629,0.17268226818981564
630,0.17295636702821218
631,0.1732304658666087
632,0.17350456470500525
633,0.17377866354340177
634,0.17405276238179831
635,0.17432686122019483
636,0.17460096005859138
637,0.1748750588969879
638,0.17514915773538442
639,0.17542325657378097
640,0.17569735541217749
641,0.17597145425057403
642,0.17624555308897055
643,0.1765196519273671
644,0.17679375076576362
645,0.17706784960416017
646,0.17734194844255668
647,0.17761604728095323
648,0.17789014611934975
649,0.1781642449577463
650,0.17843834379614282
651,0.17871244263453936
652,0.17898654147293588
653,0.17926064031133243
654,0.17953473914972895
655,0.1798088379881255
656,0.18008293682652202
657,0.18035703566491856
658,0.18063113450331508
659,0.18090523334171163
660,0.18117933218010815
661,0.1814534310185047
662,0.18172752985690122
663,0.18200162869529776
664,0.18227572753369428
665,0.18254982637209083
666,0.18282392521048735
667,0.1830980240488839
668,0.18337212288728041
669,0.18364622172567696
670,0.18392032056407348
671,0.18419441940247003
672,0.18446851824086655
673,0.18474261707926307
674,0.1850167159176596
675,0.18529081475605613
676,0.18556491359445268
677,0.1858390124328492
678,0.18611311127124575
679,0.18638721010964227
680,0.1866613089480388
681,0.18693540778643533
682,0.18720950662483188
683,0.1874836054632284
684,0.18775770430162494
685,0.18803180314002146
686,0.188305901978418
687,0.18858000081681453
688,0.18885409965521108
689,0.1891281984936076
690,0.18940229733200414
691,0.18967639617040066
692,0.1899504950087972
693,0.19022459384719373
694,0.19049869268559028
695,0.1907727915239868
696,0.19104689036238334
697,0.19132098920077986
698,0.1915950880391764
699,0.19186918687757293
700,0.19214328571596948
701,0.192417384554366
702,0.19269148339276254
703,0.19296558223115906
704,0.1932396810695556
705,0.19351377990795213
706,0.19378787874634867
707,0.1940619775847452
708,0.1943360764231417
709,0.19461017526153826
710,0.19488427409993478
711,0.19515837293833133
712,0.19543247177672785
713,0.1957065706151244
714,0.1959806694535209
715,0.19625476829191746
716,0.19652886713031398
717,0.19680296596871052
718,0.19707706480710704
719,0.1973511636455036
720,0.1976252624839001
721,0.19789936132229666
722,0.19817346016069318
723,0.19844755899908972
724,0.19872165783748624
725,0.1989957566758828
726,0.1992698555142793
727,0.19954395435267586
728,0.19981805319107238
729,0.20009215202946892
730,0.20036625086786544
731,0.200640349706262
732,0.2009144485446585
733,0.20118854738305506
734,0.20146264622145157
735,0.20173674505984812
736,0.20201084389824464
737,0.2022849427366412
738,0.2025590415750377
739,0.20283314041343425
740,0.20310723925183077
741,0.20338133809022732
742,0.20365543692862384
743,0.2039295357670204
744,0.2042036346054169
745,0.20447773344381343
746,0.20475183228220997
747,0.2050259311206065
748,0.20530002995900304
749,0.20557412879739956
750,0.2058482276357961
751,0.20612232647419262
752,0.20639642531258917
753,0.2066705241509857
754,0.20694462298938224
755,0.20721872182777876
756,0.2074928206661753
757,0.20776691950457182
758,0.20804101834296837
759,0.2083151171813649
760,0.20858921601976144
761,0.20886331485815796
762,0.2091374136965545
763,0.20941151253495102
764,0.20968561137334757
765,0.2099597102117441
766,0.21023380905014064
767,0.21050790788853715
768,0.2107820067269337
769,0.21105610556533022
770,0.21133020440372677
771,0.2116043032421233
772,0.21187840208051983
773,0.21215250091891635
774,0.2124265997573129
775,0.21270069859570942
776,0.21297479743410597
777,0.2132488962725025
778,0.21352299511089903
779,0.21379709394929555
780,0.21407119278769207
781,0.21434529162608862
782,0.21461939046448514
783,0.21489348930288169
784,0.2151675881412782
785,0.21544168697967475
786,0.21571578581807127
787,0.21598988465646782
788,0.21626398349486434
789,0.21653808233326088
790,0.2168121811716574
791,0.21708628001005395
792,0.21736037884845047
793,0.21763447768684702
794,0.21790857652524354
795,0.21818267536364008
796,0.2184567742020366
797,0.21873087304043315
798,0.21900497187882967
799,0.21927907071722622
800,0.21955316955562273
801,0.21982726839401928
802,0.2201013672324158
803,0.22037546607081235
804,0.22064956490920887
805,0.22092366374760541
806,0.22119776258600193
807,0.22147186142439848
808,0.221745960262795
809,0.22202005910119155
810,0.22229415793958807
811,0.2225682567779846
812,0.22284235561638113
813,0.22311645445477768
814,0.2233905532931742
815,0.22366465213157072
816,0.22393875096996727
817,0.22421284980836378
818,0.22448694864676033
819,0.22476104748515685
820,0.2250351463235534
821,0.22530924516194992
822,0.22558334400034646
823,0.22585744283874298
824,0.22613154167713953
825,0.22640564051553605
826,0.2266797393539326
827,0.22695383819232912
828,0.22722793703072566
829,0.22750203586912218
830,0.22777613470751873
831,0.22805023354591525
832,0.2283243323843118
833,0.22859843122270831
834,0.22887253006110486
835,0.22914662889950138
836,0.22942072773789793
837,0.22969482657629445
838,0.229968925414691
839,0.2302430242530875
840,0.23051712309148406
841,0.23079122192988058
842,0.23106532076827713
843,0.23133941960667365
844,0.2316135184450702
845,0.2318876172834667
846,0.23216171612186326
847,0.23243581496025978
848,0.23270991379865633
849,0.23298401263705285
850,0.23325811147544936
851,0.2335322103138459
852,0.23380630915224243
853,0.23408040799063898
854,0.2343545068290355
855,0.23462860566743204
856,0.23490270450582856
857,0.2351768033442251
858,0.23545090218262163
859,0.23572500102101818
860,0.2359990998594147
861,0.23627319869781124
862,0.23654729753620776
863,0.2368213963746043
864,0.23709549521300083
865,0.23736959405139738
866,0.2376436928897939
867,0.23791779172819044
868,0.23819189056658696
869,0.2384659894049835
870,0.23874008824338003
871,0.23901418708177657
872,0.2392882859201731
873,0.23956238475856964
874,0.23983648359696616
875,0.2401105824353627
876,0.24038468127375923
877,0.24065878011215577
878,0.2409328789505523
879,0.24120697778894884
880,0.24148107662734536
881,0.2417551754657419
882,0.24202927430413843
883,0.24230337314253497
884,0.2425774719809315
885,0.242851570819328
886,0.24312566965772456
887,0.24339976849612108
888,0.24367386733451762
889,0.24394796617291414
890,0.2442220650113107
891,0.2444961638497072
892,0.24477026268810376
893,0.24504436152650028
894,0.24531846036489682
895,0.24559255920329334
896,0.2458666580416899
897,0.2461407568800864
898,0.24641485571848296
899,0.24668895455687948
900,0.24696305339527602
901,0.24723715223367254
902,0.2475112510720691
903,0.2477853499104656
904,0.24805944874886215
905,0.24833354758725867
906,0.24860764642565522
907,0.24888174526405174
908,0.2491558441024483
909,0.2494299429408448
910,0.24970404177924135
911,0.24997814061763787
912,0.2502522394560344
913,0.25052633829443094
914,0.25080043713282746
915,0.25107453597122403
916,0.25134863480962055
917,0.25162273364801707
918,0.2518968324864136
919,0.25217093132481017
920,0.2524450301632067
921,0.2527191290016032
922,0.2529932278399997
923,0.25326732667839624
924,0.2535414255167928
925,0.25381552435518934
926,0.25408962319358586
927,0.2543637220319824
928,0.25463782087037895
929,0.25491191970877547
930,0.255186018547172
931,0.2554601173855685
932,0.2557342162239651
933,0.2560083150623616
934,0.2562824139007581
935,0.25655651273915464
936,0.2568306115775512
937,0.25710471041594773
938,0.25737880925434425
939,0.2576529080927408
940,0.25792700693113735
941,0.25820110576953387
942,0.2584752046079304
943,0.2587493034463269
944,0.2590234022847235
945,0.25929750112312
946,0.2595715999615165
947,0.25984569879991304
948,0.2601197976383096
949,0.26039389647670613
950,0.26066799531510265
951,0.26094209415349917
952,0.26121619299189575
953,0.26149029183029227
954,0.2617643906686888
955,0.2620384895070853
956,0.2623125883454818
957,0.2625866871838784
958,0.2628607860222749
959,0.26313488486067144
960,0.26340898369906796
961,0.26368308253746453
962,0.26395718137586105
963,0.26423128021425757
964,0.2645053790526541
965,0.26477947789105066
966,0.2650535767294472
967,0.2653276755678437
968,0.2656017744062402
969,0.2658758732446368
970,0.2661499720830333
971,0.26642407092142983
972,0.26669816975982635
973,0.26697226859822293
974,0.26724636743661945
975,0.26752046627501597
976,0.2677945651134125
977,0.26806866395180906
978,0.2683427627902056
979,0.2686168616286021
980,0.2688909604669986
981,0.2691650593053952
982,0.2694391581437917
983,0.26971325698218823
984,0.26998735582058475
985,0.2702614546589813
986,0.27053555349737785
987,0.27080965233577436
988,0.2710837511741709
989,0.27135785001256746
990,0.271631948850964
991,0.2719060476893605
992,0.272180146527757
993,0.27245424536615354
994,0.2727283442045501
995,0.27300244304294663
996,0.27327654188134315
997,0.27355064071973967
998,0.27382473955813624
999,0.27409883839653276
1000,0.2743729372349293
1001,0.2746470360733258
1002,0.2749211349117224
1003,0.2751952337501189
1004,0.2754693325885154
1005,0.27574343142691193
1006,0.2760175302653085
1007,0.276291629103705
1008,0.27656572794210155
1009,0.27683982678049807
1010,0.27711392561889464
1011,0.27738802445729116
1012,0.2776621232956877
1013,0.2779362221340842
1014,0.2782103209724808
1015,0.2784844198108773
1016,0.2787585186492738
1017,0.27903261748767033
1018,0.2793067163260669
1019,0.2795808151644634
1020,0.27985491400285994
1021,0.28012901284125646
1022,0.28040311167965304
1023,0.28067721051804956
1024,0.2809513093564461
1025,0.2812254081948426
1026,0.28149950703323917
1027,0.2817736058716357
1028,0.2820477047100322
1029,0.28232180354842873
1030,0.28259590238682525
1031,0.2828700012252218
1032,0.28314410006361834
1033,0.28341819890201486
1034,0.2836922977404114
1035,0.28396639657880796
1036,0.2842404954172045
1037,0.284514594255601
1038,0.2847886930939975
1039,0.2850627919323941
1040,0.2853368907707906
1041,0.2856109896091871
1042,0.28588508844758365
1043,0.2861591872859802
1044,0.28643328612437674
1045,0.28670738496277326
1046,0.2869814838011698
1047,0.28725558263956635
1048,0.2875296814779629
1049,0.2878037803163594
1050,0.2880778791547559
1051,0.2883519779931525
1052,0.288626076831549
1053,0.2889001756699455
1054,0.28917427450834204
1055,0.2894483733467386
1056,0.28972247218513514
1057,0.28999657102353166
1058,0.2902706698619282
1059,0.29054476870032475
1060,0.29081886753872127
1061,0.2910929663771178
1062,0.2913670652155143
1063,0.29164116405391083
1064,0.2919152628923074
1065,0.2921893617307039
1066,0.29246346056910044
1067,0.29273755940749696
1068,0.29301165824589354
1069,0.29328575708429006
1070,0.2935598559226866
1071,0.2938339547610831
1072,0.29410805359947967
1073,0.2943821524378762
1074,0.2946562512762727
1075,0.2949303501146692
1076,0.2952044489530658
1077,0.2954785477914623
1078,0.29575264662985884
1079,0.29602674546825536
1080,0.29630084430665193
1081,0.29657494314504845
1082,0.296849041983445
1083,0.2971231408218415
1084,0.29739723966023807
1085,0.2976713384986346
1086,0.2979454373370311
1087,0.2982195361754276
1088,0.2984936350138242
1089,0.2987677338522207
1090,0.29904183269061724
1091,0.29931593152901376
1092,0.29959003036741033
1093,0.29986412920580685
1094,0.30013822804420337
1095,0.3004123268825999
1096,0.30068642572099646
1097,0.300960524559393
1098,0.3012346233977895
1099,0.301508722236186
1100,0.30178282107458254
1101,0.3020569199129791
1102,0.30233101875137564
1103,0.30260511758977215
1104,0.3028792164281687
1105,0.30315331526656525
1106,0.30342741410496177
1107,0.3037015129433583
1108,0.3039756117817548
1109,0.3042497106201514
1110,0.3045238094585479
1111,0.3047979082969444
1112,0.30507200713534094
1113,0.3053461059737375
1114,0.30562020481213403
1115,0.30589430365053055
1116,0.30616840248892707
1117,0.30644250132732365
1118,0.30671660016572017
1119,0.3069906990041167
1120,0.3072647978425132
1121,0.3075388966809098
1122,0.3078129955193063
1123,0.3080870943577028
1124,0.30836119319609934
1125,0.3086352920344959
1126,0.30890939087289243
1127,0.30918348971128895
1128,0.30945758854968547
1129,0.30973168738808204
1130,0.31000578622647856
1131,0.3102798850648751
1132,0.3105539839032716
1133,0.3108280827416681
1134,0.3111021815800647
1135,0.3113762804184612
1136,0.31165037925685773
1137,0.31192447809525425
1138,0.31219857693365083
1139,0.31247267577204735
1140,0.31274677461044387
1141,0.3130208734488404
1142,0.31329497228723696
1143,0.3135690711256335
1144,0.31384316996403
1145,0.3141172688024265
1146,0.3143913676408231
1147,0.3146654664792196
1148,0.31493956531761613
1149,0.31521366415601265
1150,0.3154877629944092
1151,0.31576186183280575
1152,0.31603596067120227
1153,0.3163100595095988
1154,0.31658415834799536
1155,0.3168582571863919
1156,0.3171323560247884
1157,0.3174064548631849
1158,0.3176805537015815
1159,0.317954652539978
1160,0.31822875137837453
1161,0.31850285021677105
1162,0.3187769490551676
1163,0.31905104789356414
1164,0.31932514673196066
1165,0.3195992455703572
1166,0.31987334440875376
1167,0.3201474432471503
1168,0.3204215420855468
1169,0.3206956409239433
1170,0.32096973976233983
1171,0.3212438386007364
1172,0.32151793743913293
1173,0.32179203627752945
1174,0.32206613511592597
1175,0.32234023395432254
1176,0.32261433279271906
1177,0.3228884316311156
1178,0.3231625304695121
1179,0.3234366293079087
1180,0.3237107281463052
1181,0.3239848269847017
1182,0.32425892582309823
1183,0.3245330246614948
1184,0.3248071234998913
1185,0.32508122233828785
1186,0.32535532117668436
1187,0.32562942001508094
1188,0.32590351885347746
1189,0.326177617691874
1190,0.3264517165302705
1191,0.32672581536866707
1192,0.3269999142070636
1193,0.3272740130454601
1194,0.32754811188385663
1195,0.3278222107222532
1196,0.3280963095606497
1197,0.32837040839904624
1198,0.32864450723744276
1199,0.32891860607583934
1200,0.32919270491423586
1201,0.3294668037526324
1202,0.3297409025910289
1203,0.33001500142942547
1204,0.330289100267822
1205,0.3305631991062185
1206,0.330837297944615
1207,0.33111139678301155
1208,0.3313854956214081
1209,0.33165959445980464
1210,0.33193369329820116
1211,0.3322077921365977
1212,0.33248189097499425
1213,0.3327559898133908
1214,0.3330300886517873
1215,0.3333041874901838
1216,0.3335782863285804
1217,0.3338523851669769
1218,0.3341264840053734
1219,0.33440058284376994
1220,0.3346746816821665
1221,0.33494878052056304
1222,0.33522287935895956
1223,0.3354969781973561
1224,0.33577107703575265
1225,0.33604517587414917
1226,0.3363192747125457
1227,0.3365933735509422
1228,0.3368674723893388
1229,0.3371415712277353
1230,0.3374156700661318
1231,0.33768976890452834
1232,0.3379638677429249
1233,0.33823796658132144
1234,0.33851206541971796
1235,0.3387861642581145
1236,0.33906026309651105
1237,0.33933436193490757
1238,0.3396084607733041
1239,0.3398825596117006
1240,0.3401566584500971
1241,0.3404307572884937
1242,0.3407048561268902
1243,0.34097895496528674
1244,0.34125305380368326
1245,0.34152715264207983
1246,0.34180125148047635
1247,0.3420753503188729
