author,total_comments,n_channels,avg_comments_per_channel,category_entropy,num_unique_categories,cat_Gaming,cat_Entertainment,cat_Music,cat_People & Blogs,cat_Howto & Style,cat_Comedy,cat_Film and Animation,cat_Education,cat_Science & Technology,cat_Sports,mean_log_subs,std_log_subs,mean_join_year,std_join_year,mean_delta_videos,mean_activity,mean_delta_subs,mean_delta_views
10000599,2.0,2.0,1.0,0.6931471805599453,2.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,16.423847335693726,0.8969728896592711,2015.0,1.4142135623730951,10.319354838709678,22.526612903225807,104473.75195852535,56679200.053593025
10000600,4.0,3.0,1.3333333333333333,0.5623351446188083,2.0,0.0,0.75,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,15.610347130381685,1.3305450625190123,2013.5,1.0954451150103324,3.7153639371381306,8.24348635235732,49739.64720234404,15060233.77345657
10000601,54.0,36.0,1.5,1.0076867888486571,6.0,0.6851851851851852,0.14814814814814814,0.018518518518518517,0.018518518518518517,0.0,0.1111111111111111,0.0,0.0,0.0,0.018518518518518517,15.120854460934167,2.0197823785159015,2011.6296296296298,3.4252141087156014,3.780991393784624,8.442257029671513,67272.04878259476,16449665.862917013
10000603,11.0,4.0,2.75,0.7595473914748635,3.0,0.0,0.0,0.09090909090909091,0.0,0.7272727272727273,0.18181818181818182,0.0,0.0,0.0,0.0,16.314140662481236,1.168686631110284,2006.6363636363633,2.1026299321513875,1.3284263507193443,2.969919676926046,63296.05704924056,10097599.761483092
10000605,8.0,3.0,2.6666666666666665,0.9002560512685369,3.0,0.125,0.625,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,15.135017518639025,1.5345286796192883,2010.125,5.591485123145097,1.614329950028194,3.608561074491046,32843.05371130009,17648106.668581523
10000606,1.0,1.0,1.0,-0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.447399470043365,0.0,2016.0,0.0,0.28368794326241137,0.624113475177305,99080.09705336035,23067125.458122257
10000608,17.0,15.0,1.1333333333333333,0.868719682914265,3.0,0.0,0.4117647058823529,0.058823529411764705,0.0,0.5294117647058824,0.0,0.0,0.0,0.0,0.0,15.06957696822357,0.749807056130107,2009.764705882353,2.0,4.675069332944095,10.327083637425195,5650.233123072284,2141441.061174943
10000609,1.0,1.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.038186396532474,0.0,2014.0,0.0,1.141025641025641,2.41025641025641,775.4519230769231,153919.72483592795
10000610,4.0,2.0,2.0,-0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.467523635139738,1.0046815639156494,2008.75,2.1213203435596424,0.3896401985111662,0.803318858560794,767.575806451613,251097.57305689098
10000611,1.0,1.0,1.0,-0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.471612215950506,0.0,2011.0,0.0,7.435897435897436,16.365384615384617,2050.1145576377703,924468.9651776176
10000612,1.0,1.0,1.0,-0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.019480398587834,0.0,2011.0,0.0,0.5833333333333334,1.3012820512820513,142158.06112637365,50537663.40300672
10000613,1.0,1.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.100119813444692,0.0,2012.0,0.0,5.811188811188811,12.965034965034965,3425.237762237762,312824.44863469864
10000614,7.0,5.0,1.4,1.4750763110546947,5.0,0.0,0.14285714285714285,0.42857142857142855,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,16.109733606057983,2.620154840017404,2010.5714285714291,5.099019513592785,19.024451013740443,41.631369511096985,287854.1289326416,206027800.18488535
10000616,1.0,1.0,1.0,-0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.014780393893403,0.0,2009.0,0.0,0.5096774193548387,1.096774193548387,2271.777068932412,529964.9032258064
10000617,1.0,1.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.957927016176384,0.0,2006.0,0.0,2.3846153846153846,5.339743589743589,40691.41449175824,6308644.194058112
10000618,1.0,1.0,1.0,-0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.403022345492023,0.0,2011.0,0.0,0.0,0.0,0.0,0.0
10000620,1.0,1.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.099218607317335,0.0,2014.0,0.0,1.7483870967741935,3.8967741935483873,21989.63894009217,4818371.9029185865
10000623,18.0,12.0,1.5,1.4593594123475306,6.0,0.0,0.3333333333333333,0.05555555555555555,0.1111111111111111,0.3888888888888889,0.05555555555555555,0.0,0.05555555555555555,0.0,0.0,15.226351255076128,1.1367534984962433,2012.7222222222222,2.0848090011865765,2.005124988226049,4.344867692688692,32703.50065257573,7170142.272431288
10000624,5.0,4.0,1.25,0.5004024235381879,2.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.353222958340593,1.727591875729162,2013.0,5.477225575051661,120.59952262790972,266.33076214108473,25528.223159636065,8108226.798322939
10000625,4.0,1.0,4.0,-0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.648275820620759,0.0,2011.0,0.0,4.2064516129032254,11.35483870967742,2747.0816820276495,1717609.0181132432
10000630,1.0,1.0,1.0,-0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.799402253235032,0.0,2010.0,0.0,0.19230769230769232,0.391025641025641,2190.918612637363,417285.0943843483
10000631,2.0,2.0,1.0,0.6931471805599453,2.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,11.792290379936912,1.778379855243041,2016.0,1.4142135623730951,4.335690789473684,9.626480263157895,1659.7134946741855,932370.7190562286
10000632,15.0,9.0,1.6666666666666667,1.020036958401841,4.0,0.0,0.6,0.0,0.26666666666666666,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,0.0,12.22103736118605,2.5108592166709647,2015.2,1.6951944462291977,1.0542317015616034,2.3755354963195505,11417.366760749617,2823699.149526491
10000633,1.0,1.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.056220353623207,0.0,2008.0,0.0,1.9096774193548387,4.103225806451613,36113.058755760365,6536025.891997889
10000635,3.0,1.0,3.0,-0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.938390057199973,0.0,2011.0,0.0,1.3396226415094339,3.0283018867924527,3943.5293126684637,426783.4143573113
10000636,1.0,1.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.866182555987908,0.0,2009.0,0.0,5.348387096774194,11.490322580645161,1574.3285714285714,542617.9231902842
10000637,1.0,1.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.225880174775122,0.0,2014.0,0.0,2.5128205128205128,5.596153846153846,1274.539262820513,332161.80381944444
10000638,1.0,1.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.278397958261774,0.0,2018.0,0.0,3.272727272727273,7.0227272727272725,3733.5054112554117,1045823.4024621212
10000639,2.0,1.0,2.0,-0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.621491384816093,0.0,2016.0,0.0,0.96875,2.125,3161.0190145502643,367305.189360119
10000640,1.0,1.0,1.0,-0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.915602891887552,0.0,2011.0,0.0,27.051612903225806,60.516129032258064,140214.366359447,54724804.6281346
10000641,15.0,10.0,1.5,1.2634794940650305,5.0,0.06666666666666667,0.3333333333333333,0.0,0.4666666666666667,0.0,0.06666666666666667,0.0,0.0,0.0,0.06666666666666667,15.416504337005467,1.306448286692648,2013.3333333333333,2.3153454909080073,3.5342029440159735,7.836626968067421,49948.946362128794,16770076.635710528
10000642,1.0,1.0,1.0,-0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.275099485238066,0.0,2015.0,0.0,0.16774193548387098,0.36129032258064514,74730.48686635945,398415.91942684335
10000645,1.0,1.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.53821702620254,0.0,2014.0,0.0,6.025806451612903,13.516129032258064,13359.613133640552,957920.983342934
10000646,17.0,7.0,2.4285714285714284,0.5783252866601273,3.0,0.0,0.0,0.11764705882352941,0.0,0.0,0.0,0.0,0.058823529411764705,0.8235294117647058,0.0,12.737185409795147,2.25112258281837,2012.0000000000005,2.7627256579733883,7.448595287951155,16.34175643890731,32554.013121843276,14225239.436781999
10000647,21.0,13.0,1.6153846153846154,1.2446725381717776,5.0,0.14285714285714285,0.5714285714285714,0.09523809523809523,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,14.893181457551147,1.63899932230322,2013.6190476190477,3.223986456229421,2.721007375703146,6.02047397582702,38694.3751543315,8626154.760887658
10000648,2.0,2.0,1.0,0.6931471805599453,2.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.875551661395754,0.5100430876174272,2013.0,7.0710678118654755,2.6294628367413178,5.9627150275884455,23550.443756665278,5860429.965362634
10000649,5.0,3.0,1.6666666666666667,0.6730116670092565,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,13.742749099271961,0.7661288579899145,2009.8000000000002,3.9843443626273074,0.7612903225806452,1.6916129032258063,3830.191056893341,1549264.4232814899
10000650,129.0,52.0,2.480769230769231,1.5091245646212674,10.0,0.06201550387596899,0.4418604651162791,0.023255813953488372,0.27906976744186046,0.015503875968992248,0.13178294573643412,0.023255813953488372,0.007751937984496124,0.0,0.0,15.407826316161765,1.3785810721686111,2011.4883720930234,3.6614657544671827,4.953871066017245,11.025801874543214,39617.57896106392,11841293.969181607
10000652,13.0,2.0,6.5,1.0928305535284886,3.0,0.0,0.0,0.38461538461538464,0.0,0.3076923076923077,0.0,0.0,0.3076923076923077,0.0,0.0,12.883849141386975,2.896829845905749,2016.3846153846155,1.2780193008453875,2.406370505884907,5.342489232192125,31341.717144583534,8302986.412415515
10000653,2.0,1.0,2.0,-0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.91170829631447,0.0,2015.0,0.0,2.532934131736527,5.341317365269461,815.8273672435349,139369.67088590676
10000655,3.0,3.0,1.0,1.0986122886681096,3.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,13.838215955498425,2.6213706453221293,2013.0,4.582575694955839,137.72551892551894,288.9817696640277,35767.948906179074,6384467.563057028
10000657,2.0,2.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.356663759069026,1.5506381327272305,2015.5,0.7071067811865476,8.79032258064516,19.532258064516128,49326.332891705075,4917990.784982239
10000658,1.0,1.0,1.0,-0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.430631084706523,0.0,2010.0,0.0,6.638709677419355,14.806451612903226,338534.8846774194,65290011.11815476
10000661,2.0,2.0,1.0,-0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.21235573454483,0.36329360533779737,2011.0,4.242640687119285,12.582940446650124,28.051530190239866,45272.58432958171,20423148.84417469
10000662,2.0,2.0,1.0,-0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.497062012549726,0.8946804121848854,2011.5,3.5355339059327378,3.4193548387096775,7.432258064516129,102297.61929723503,35081547.44510849
10000663,2.0,1.0,2.0,-0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.431319053559353,0.0,2017.0,0.0,10.285714285714286,22.755102040816325,14770.058465782626,794615.5547862002
10000664,1.0,1.0,1.0,-0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.613914735473898,0.0,2015.0,0.0,0.27741935483870966,0.5612903225806452,37937.53548387097,32594150.093188364
10000665,9.0,7.0,1.2857142857142858,1.0608569471580214,3.0,0.2222222222222222,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.021760608731892,1.639672751350701,2007.444444444444,1.6605950010691217,33.30814269248622,73.47872142582435,20330.23763652852,14328860.977329057
10000666,3.0,2.0,1.5,0.6365141682948128,2.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.886228364379207,0.28484691815939206,2013.3333333333333,0.7071067811865476,9.304835411306815,20.431651164324823,725.4205353412558,283986.7201897191
10000667,2.0,2.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.456048292208717,2.2779503923329796,2017.0,1.4142135623730951,0.3095662507427213,0.7006620830150242,34141.43372547114,2726774.8436283595
10000668,1.0,1.0,1.0,-0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.13694300725865,0.0,2010.0,0.0,16.664516129032258,35.935483870967744,172075.73525345622,79002694.30596143
10000669,5.0,5.0,1.0,1.0549201679861442,3.0,0.4,0.0,0.4,0.0,0.0,0.2,0.0,0.0,0.0,0.0,14.013573261848443,1.21909182503826,2010.6000000000001,3.577708763999664,1.9068155500413566,4.266302729528536,8285.710930564172,2027052.760365956
10000670,1.0,1.0,1.0,-0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.352004513273993,0.0,2014.0,0.0,8.634615384615385,19.096153846153847,10027.61858974359,5820361.378782242
10000672,4.0,2.0,2.0,0.5623351446188083,2.0,0.0,0.25,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,13.002814198359658,0.9556768229840186,2012.25,3.5355339059327378,1.454320276497696,3.1817972350230415,1955.0455617730966,215196.45339591414
10000673,8.0,8.0,1.0,0.37677016125643675,2.0,0.125,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.169623198154179,2.3944567962268355,2012.125,2.03100960115899,0.969105699685578,2.1825203567856684,17341.589889768886,15489433.203067068
10000674,6.0,6.0,1.0,1.5607104090414063,5.0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,14.965115417030619,1.2568488545241028,2011.3333333333335,2.9439202887759492,2.503934625331114,5.441604719177199,14883.476379872527,3815227.5188782564
10000675,4.0,2.0,2.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.081277201350288,2.2635626055918308,2011.0,2.8284271247461903,26.524794433902592,58.94917773561038,1177.661051393462,878790.8438183081
10000676,43.0,23.0,1.8695652173913044,1.1833207382066036,4.0,0.0,0.5116279069767442,0.0,0.20930232558139536,0.20930232558139536,0.06976744186046512,0.0,0.0,0.0,0.0,15.383347473430009,2.0920763495297154,2011.4883720930236,3.757671137653332,3.2253656019427766,7.160038888196509,52521.57350440132,13746634.703792948
10000677,24.0,14.0,1.7142857142857142,0.9761900500397598,4.0,0.4166666666666667,0.041666666666666664,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.5,0.0,13.622203881444634,1.9185865721910393,2015.8333333333337,1.7854241690986299,5.757908553551545,12.611999207587912,22993.002463531964,2015443.5167730043
10000678,1.0,1.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.462614323582885,0.0,2015.0,0.0,0.5290322580645161,1.1290322580645162,11888.089170506912,1053539.0587496168
10000679,1.0,1.0,1.0,-0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.504903373867316,0.0,2012.0,0.0,3.6772151898734178,8.189873417721518,558.4307156670685,315685.09214888484
10000680,18.0,12.0,1.5,0.9649629230074277,3.0,0.4444444444444444,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,14.61804030543598,1.066771834378821,2011.1666666666663,1.698884015038026,3.4238493056225097,7.633208897368801,14093.115235676461,3467218.3387744967
10000681,1.0,1.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.07518825433117,0.0,2013.0,0.0,2.0,4.251612903225807,61858.13029953917,3440761.2729742704
10000682,2.0,2.0,1.0,-0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.373156021188674,1.727821442983452,2007.5,2.1213203435596424,12.411245767242916,29.81067545891998,468.8992477573813,287032.02000750235
10000683,7.0,6.0,1.1666666666666667,1.1537419427010902,4.0,0.0,0.14285714285714285,0.0,0.5714285714285714,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,14.121495420220686,1.474590578031166,2011.1428571428576,3.420526275297414,3.2754308187531946,7.27772431663946,16938.27976937657,3942763.9828095743
10000685,1.0,1.0,1.0,-0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.571203807011969,0.0,2010.0,0.0,0.6987179487179487,1.608974358974359,218.46955128205127,78682.093616453
10000686,1.0,1.0,1.0,-0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.186691535081192,0.0,2010.0,0.0,2.257861635220126,4.855345911949685,24892.230682839174,1671546.3611859838
10000687,16.0,8.0,2.0,1.4226300262075473,5.0,0.4375,0.1875,0.0,0.125,0.0,0.0625,0.0,0.0,0.0,0.1875,14.608809617037746,1.841620409493551,2012.8125,2.4597680206873838,3.221336503997794,7.194886441963055,28627.888216581756,8883588.31329006
10000689,8.0,4.0,2.0,0.9743147528693494,3.0,0.0,0.375,0.0,0.125,0.5,0.0,0.0,0.0,0.0,0.0,15.796879850524917,0.6144039712753188,2008.0,1.9069251784911847,0.39548697270471467,0.9781120760959472,2777.1803386794136,1534771.6281005372
10000690,1.0,1.0,1.0,-0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.202907111447406,0.0,2012.0,0.0,0.8580645161290322,1.7870967741935484,172286.2900921659,40092561.380323544
10000691,1.0,1.0,1.0,-0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.20430204865928,0.0,2006.0,0.0,0.0,0.0,0.0,0.0
10000692,6.0,4.0,1.5,-0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.23676478182648,0.5992455393203374,2017.6666666666667,0.5547001962252291,4.365590052738596,9.738858007461468,3357.843196773046,262178.2741005188
10000693,3.0,3.0,1.0,1.0986122886681096,3.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,11.655384384900643,0.8022513941918639,2008.0,2.6457513110645903,1.9982302685654465,4.5398042318267855,634.2861439652808,93829.88717463819
10000694,1.0,1.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.53335083891935,0.0,2015.0,0.0,0.2129032258064516,0.4258064516129032,12461.494009216589,2742568.5416330644
10000696,1.0,1.0,1.0,-0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.652758515398315,0.0,2015.0,0.0,30.07051282051282,67.71153846153847,14669.518315018317,8094238.80951904
10000697,1.0,1.0,1.0,-0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.621986870259695,0.0,2012.0,0.0,12.6,28.045161290322582,13582.989861751152,4418510.225806451
10000698,1.0,1.0,1.0,-0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.328334783195153,0.0,2014.0,0.0,0.8129032258064516,1.6838709677419355,8295.404267473117,10108951.323223887
10000699,1.0,1.0,1.0,-0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.195056784687036,0.0,2012.0,0.0,13.696774193548388,29.374193548387098,69235.29493087558,32175208.750086404
10000700,77.0,42.0,1.8333333333333333,1.7350052128716207,7.0,0.03896103896103896,0.35064935064935066,0.2077922077922078,0.1038961038961039,0.11688311688311688,0.11688311688311688,0.06493506493506493,0.0,0.0,0.0,15.484102088451174,1.6392355381896022,2010.896103896104,3.7993033689618865,3.3383553408514435,7.359679889603886,45358.23103387173,14453446.08089008
10000702,18.0,14.0,1.2857142857142858,1.0797346179130656,5.0,0.6666666666666666,0.1111111111111111,0.1111111111111111,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,13.25397260880722,2.139413754744926,2013.6111111111104,3.1129529695252685,1.7695217608503764,3.941012569759255,12981.786453531204,4657266.290489343
10000703,2.0,2.0,1.0,0.6931471805599453,2.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,14.695244660615959,1.6604335472544913,2009.0,2.8284271247461903,2.2192661632845683,4.970170677992764,20815.982199740443,3087978.8602732
10000704,2.0,2.0,1.0,0.6931471805599453,2.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.83829765067026,0.11676588990205192,2008.5,0.7071067811865476,1.5769230769230769,3.551282051282051,16012.861674347158,8405910.777493946
10000705,36.0,19.0,1.894736842105263,1.3024481294478443,7.0,0.027777777777777776,0.6111111111111112,0.05555555555555555,0.08333333333333333,0.05555555555555555,0.1388888888888889,0.0,0.0,0.0,0.0,15.123558528032651,1.550683372907966,2010.833333333333,3.8703567040970723,2.3595985807912725,5.16023859182458,36860.0868885657,10348705.33834991
10000706,8.0,8.0,1.0,1.0397207708399179,3.0,0.5,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,15.126053871064528,1.0925261137130964,2010.0,2.6726124191242437,3.291428866832093,7.331260339123243,18873.109017404615,5982044.2838822985
10000707,1.0,1.0,1.0,-0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.946912992035967,0.0,2009.0,0.0,6.387096774193548,14.283870967741935,6693.746774193548,3715889.694748463
10000708,14.0,7.0,2.0,0.7589367727620595,3.0,0.0,0.21428571428571427,0.7142857142857143,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,17.04748973853965,2.539632161018319,2008.785714285715,5.146273115967223,17.36251707362019,37.54941056447394,399294.2974128416,282288891.8103338
10000709,2.0,1.0,2.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.367319569426122,0.0,2012.0,0.0,0.9615384615384616,2.1153846153846154,29479.13221153846,7059835.948088369
10000710,2.0,1.0,2.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.966509298952284,0.0,2017.0,0.0,1.5421686746987953,3.4578313253012047,254.95677351012444,7742.382520371751
10000711,7.0,5.0,1.4,1.351783994289646,4.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,0.2857142857142857,0.0,14.41825505420327,0.9718845327387989,2014.1428571428576,2.6754242162397546,0.9991021397200408,2.2037104346509166,16743.63693329975,4665394.177598156
10000712,6.0,4.0,1.5,1.3321790402101223,4.0,0.0,0.4,0.2,0.0,0.2,0.0,0.0,0.2,0.0,0.0,13.151301425157124,0.6517977171348284,2011.6666666666667,3.5657097069567674,40.92120192162887,94.22728826921139,3339.2212485630457,1642602.7535223986
10000713,1.0,1.0,1.0,-0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.13789837629371,0.0,2009.0,0.0,0.3032258064516129,0.7483870967741936,2006.8466295811559,757531.1473022269
10000714,26.0,14.0,1.8571428571428572,0.992127935547482,5.0,0.23076923076923078,0.6538461538461539,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,15.117787195051337,0.7411464382656732,2013.3076923076928,2.7080128015453204,6.024626047534424,13.43869355209969,28937.6445181839,8512807.10903543
10000717,2.0,2.0,1.0,0.6931471805599453,2.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.420270865885746,0.4077910350193577,2006.0,0.0,78.28839950372209,171.45734077750205,19798.605936503012,17137194.84341801
10000719,1.0,1.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.502470376049185,0.0,2015.0,0.0,6.469135802469136,14.617283950617283,1674.6470458553792,976089.2449294532
10000720,1.0,1.0,1.0,-0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.257712787429051,0.0,2016.0,0.0,0.0,0.0,0.0,0.0
10000722,2.0,1.0,2.0,-0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.767118870179669,0.0,2008.0,0.0,1.1096774193548387,2.238709677419355,33896.070967741936,19321083.81838038
10000724,1.0,1.0,1.0,-0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.129696599000436,0.0,2009.0,0.0,5.890322580645162,12.935483870967742,159188.17350230415,59941952.0187932
10000726,1.0,1.0,1.0,-0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.454507466814658,0.0,2015.0,0.0,3.3225806451612905,7.496774193548387,31325.49366359447,5361112.678921851
10000728,1.0,1.0,1.0,-0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.801192546169812,0.0,2006.0,0.0,12.464516129032258,27.690322580645162,70193.30334101382,65263628.7593654
10000729,4.0,1.0,4.0,-0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.175618592671356,0.0,2012.0,0.0,0.6687898089171974,1.414012738853503,1131.7546633303002,229906.89222683496
10000730,17.0,12.0,1.4166666666666667,1.0852280400722045,3.0,0.4117647058823529,0.29411764705882354,0.0,0.0,0.0,0.29411764705882354,0.0,0.0,0.0,0.0,14.800159132002669,1.4397643533436424,2009.1764705882354,3.1985573671218135,3.14256069673527,7.024444120079792,10638.414277069976,5398246.697608321
10000731,16.0,9.0,1.7777777777777777,0.7774621319109288,3.0,0.6875,0.25,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,15.20096033181537,1.2367312859732245,2012.3125,4.242104966340949,5.856081587290267,13.149543700119903,32010.637392799592,12834469.976187542
10000732,2.0,2.0,1.0,0.6931471805599453,2.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.570913185669593,0.7027812025371342,2008.5,3.5355339059327378,1.1645161290322579,2.609677419354839,25422.383698156682,5563939.119578052
10000733,1.0,1.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.744045122410057,0.0,2011.0,0.0,0.36538461538461536,0.7948717948717948,363.5716575091575,171329.20325767976
